Order ID,Product,Category,Quantity Ordered,Price Each,Order Date,Purchase Address
1648,USB-C Charging Cable,Electronics,,11.95,2025-04-10 11:53:45,"0744 Stephens Ferry Apt. 119, South Steven, MD 89033"
1649,USB-C Charging Cable,Electronics,4.0,11.95,2025-04-05 15:37:59,"541 Tyrone Radial, South Thomasborough, KY 14630"
1650,Google Home Mini,Electronics,5.0,49.99,2025-02-25 09:22:59,"23125 Luke Groves, Raymondhaven, SC 37914"
1651,Flatscreen TV,Electronics,,300.0,2025-01-30 16:57:13,"USCGC Dawson, FPO AE 84719"
1652,ThinkPad Laptop,Electronics,,999.99,2025-04-05 16:28:42,"25426 Natalie Burgs Suite 098, Leeberg, KS 65587"
1653,Bose Headphones,Electronics,2.0,99.99,2025-02-28 20:02:13,"657 May Springs Apt. 462, North Josephland, MI 97700"
1654,Bose Headphones,Electronics,5.0,99.99,2025-01-21 16:57:32,"USS Bond, FPO AP 30749"
1655,Bose Headphones,Electronics,3.0,99.99,2025-02-06 15:41:11,"858 Brandon Mission Suite 258, West Jessicaburgh, SD 42616"
1656,USB-C Charging Cable,Electronics,,11.95,2025-02-19 04:43:26,"15667 Bryant Mount Suite 373, Port Cory, OH 43359"
1657,ThinkPad Laptop,Electronics,2.0,999.99,2025-02-14 06:13:23,"74994 Tara Square Apt. 840, Tracymouth, VT 47472"
1658,Bose Headphones,Electronics,5.0,99.99,2025-04-12 23:06:55,"7941 Lucas Drives Suite 586, South Julie, OR 45132"
1659,Coffee Maker,Home Appliances,,89.99,2025-02-12 05:13:27,"413 Cynthia Mills Apt. 724, East Carolshire, MT 59518"
1660,Google Home Mini,Electronics,2.0,49.99,2025-01-21 09:17:42,"73547 Brown Crest Apt. 043, Jessicahaven, MD 20000"
1661,Bose Headphones,Electronics,3.0,99.99,2025-01-30 09:33:24,"919 Reynolds Overpass Suite 096, East Danamouth, MN 57288"
1662,Wool Socks,Clothing,,7.99,2025-04-06 11:29:24,"1126 Colon Stravenue, Lake Erikabury, HI 21502"
1663,Coffee Maker,Home Appliances,3.0,89.99,2025-03-16 00:55:27,"713 Fitzgerald Squares, Lake Martinhaven, IL 23780"
1664,Wool Socks,Clothing,2.0,7.99,2025-04-19 00:29:19,"816 Irwin Circle, New Sandra, NY 78941"
1665,Flatscreen TV,Electronics,3.0,300.0,2025-01-20 11:30:17,"2649 Reid Hollow Apt. 034, Brandonhaven, WA 77368"
1666,USB-C Charging Cable,Electronics,3.0,11.95,2025-04-13 17:14:29,"969 White Ramp, Port Dustin, NY 35433"
1667,T-Shirt,Clothing,2.0,19.99,2025-02-25 09:05:46,"PSC 0118, Box 8395, APO AP 02062"
1668,ThinkPad Laptop,Electronics,3.0,999.99,2025-04-10 18:45:35,"25247 Sara Stream, Sherryberg, TX 48270"
1669,USB-C Charging Cable,Electronics,4.0,11.95,2025-03-21 21:09:10,"PSC 3440, Box 4160, APO AA 86887"
1670,T-Shirt,Clothing,4.0,19.99,2025-03-07 13:15:51,"32467 Jennings Stravenue Apt. 200, Cindymouth, DE 55139"
1671,Blender,Home Appliances,,39.99,2025-03-02 02:35:25,"8158 Dougherty Squares, Lake Lisa, NC 86153"
1672,USB-C Charging Cable,Electronics,,11.95,2025-03-25 07:24:52,"USS Carter, FPO AE 19965"
1673,Coffee Maker,Home Appliances,,89.99,2025-02-18 14:15:29,"9693 Flores Estate, Thomasberg, NM 69659"
1674,Blender,Home Appliances,,39.99,2025-03-09 20:02:55,"2124 Smith Drive Suite 886, Robintown, MO 60371"
1675,Coffee Maker,Home Appliances,2.0,89.99,2025-03-28 17:41:52,"9295 Williams Well, New Jasonhaven, TN 91269"
1676,Blender,Home Appliances,3.0,39.99,2025-03-03 09:12:06,"9614 Webb Heights, Doylemouth, KY 35344"
1677,T-Shirt,Clothing,4.0,19.99,2025-02-16 17:30:40,"251 Jones Landing, Downsburgh, MD 73509"
1678,Google Home Mini,Electronics,2.0,49.99,2025-03-19 23:30:32,"32222 Lawrence Islands Apt. 105, Charlesland, NC 49153"
1679,Flatscreen TV,Electronics,1.0,300.0,2025-01-30 23:04:41,"885 Patricia Avenue Apt. 116, Elizabethhaven, MD 70029"
1680,Google Home Mini,Electronics,3.0,49.99,2025-03-06 11:26:42,"21061 Spence Forks Apt. 708, Lake Kristen, NE 40107"
1681,AAA Batteries (4-pack),Electronics,2.0,5.49,2025-01-19 05:36:24,"02345 Diane Parkway Apt. 052, Michaelview, NM 78179"
1682,Blender,Home Appliances,5.0,39.99,2025-03-29 10:08:38,"776 James Expressway Suite 141, West Lori, AL 79313"
1683,Coffee Maker,Home Appliances,4.0,89.99,2025-03-30 05:39:22,"127 Heather Orchard Apt. 164, Bridgetfurt, TN 18689"
1684,Google Home Mini,Electronics,5.0,49.99,2025-01-18 04:13:59,"854 Fernando Point, New Jessica, NY 59560"
1685,Bose Headphones,Electronics,5.0,99.99,2025-03-10 00:11:35,"8904 Craig Mountains, Whitneyburgh, KY 03270"
1686,Google Home Mini,Electronics,2.0,49.99,2025-01-26 03:33:03,"74570 Lindsey Camp, Carolinefurt, ID 36606"
1687,Wool Socks,Clothing,,7.99,2025-04-08 00:44:53,"674 Laurie Row Apt. 008, Munozfurt, ID 88150"
1688,Blender,Home Appliances,3.0,39.99,2025-04-13 00:46:35,"363 Myers Prairie, Poncefort, VA 47533"
1689,Bose Headphones,Electronics,3.0,99.99,2025-04-18 23:38:03,"987 Morgan Mill Apt. 892, Luismouth, NH 28716"
1690,Coffee Maker,Home Appliances,5.0,89.99,2025-02-24 23:40:05,"2711 Caroline Fields Apt. 022, North Jeffrey, KS 26095"
1691,Blender,Home Appliances,1.0,39.99,2025-01-19 09:44:05,"20388 Jonathan Harbor, Chaseport, WY 18487"
1692,ThinkPad Laptop,Electronics,5.0,999.99,2025-02-22 16:03:26,"299 Alexander Freeway, Jacksonland, TX 93250"
1693,USB-C Charging Cable,Electronics,1.0,11.95,2025-03-20 04:37:02,"USCGC Christian, FPO AE 78467"
1694,AAA Batteries (4-pack),Electronics,1.0,5.49,2025-03-09 02:12:04,"4631 Dawn Island, East Katherine, OH 74184"
1695,Flatscreen TV,Electronics,5.0,300.0,2025-02-06 09:05:16,"4145 Cruz Canyon Suite 338, South Steven, UT 18387"
1696,ThinkPad Laptop,Electronics,2.0,999.99,2025-04-08 09:22:53,"4147 Cantu Pike, East Noahstad, WY 18458"
1697,Blender,Home Appliances,2.0,39.99,2025-02-26 07:48:17,"086 Jason Tunnel Apt. 470, Villanuevastad, VT 16161"
1698,Wool Socks,Clothing,2.0,7.99,2025-02-19 13:22:19,"26417 Daniels Well, Jimmyport, AL 06048"
1699,AAA Batteries (4-pack),Electronics,3.0,5.49,2025-01-28 13:47:28,"677 Wright Stravenue Suite 191, Hendersonmouth, AZ 26892"
1700,Google Home Mini,Electronics,5.0,49.99,2025-04-17 05:18:50,"8854 Palmer Squares Suite 583, Lancehaven, VA 87547"
1701,AAA Batteries (4-pack),Electronics,2.0,5.49,2025-01-27 02:03:24,"79433 Hicks Green Apt. 907, Rodriguezstad, HI 45773"
1702,Flatscreen TV,Electronics,5.0,300.0,2025-02-17 20:18:16,"470 Johnson Motorway, Staffordchester, OK 98384"
1703,USB-C Charging Cable,Electronics,3.0,11.95,2025-02-13 19:29:26,"098 Vickie Island, New Aliciaborough, OH 72070"
1704,AAA Batteries (4-pack),Electronics,2.0,5.49,2025-01-31 20:03:08,
1705,ThinkPad Laptop,Electronics,4.0,999.99,2025-02-18 14:27:28,"7291 Bryan Locks Suite 616, South Sara, GA 82217"
1706,Coffee Maker,Home Appliances,,89.99,2025-02-26 04:02:35,"12748 Smith Center, New Andreaborough, NY 03308"
1707,ThinkPad Laptop,Electronics,2.0,999.99,2025-04-14 20:47:38,"77336 Cody Pike Suite 488, North Ruth, OR 87190"
1708,USB-C Charging Cable,Electronics,,11.95,2025-03-01 21:35:10,"40574 Chase Oval, Danamouth, WY 94774"
1709,ThinkPad Laptop,Electronics,3.0,999.99,2025-02-12 06:04:27,"34638 April Overpass Suite 744, North Michaelstad, MT 12188"
1710,Bose Headphones,Electronics,5.0,99.99,2025-01-26 14:57:01,"713 Sara Mill, Lowefurt, NY 24766"
1711,Bose Headphones,Electronics,1.0,99.99,2025-03-09 12:11:49,"7782 Knight Roads Suite 412, West Richard, MN 43271"
1712,Coffee Maker,Home Appliances,1.0,89.99,2025-01-26 13:55:17,"USCGC Vazquez, FPO AE 15181"
1713,Flatscreen TV,Electronics,5.0,300.0,2025-03-15 01:16:17,"235 Walter Glen, Harrisonhaven, TN 45716"
1714,Wool Socks,Clothing,5.0,7.99,2025-02-17 23:58:33,"35390 Moore Mountains, Hansenside, AR 05125"
1715,Flatscreen TV,Electronics,2.0,300.0,2025-02-14 06:24:43,"9399 West Summit Apt. 244, New Jessicastad, KS 83586"
1716,Blender,Home Appliances,4.0,39.99,2025-03-24 00:14:02,"7964 Albert Lane Apt. 908, New Taylorport, CT 96929"
1717,ThinkPad Laptop,Electronics,1.0,999.99,2025-03-12 01:06:55,"PSC 5957, Box 5311, APO AA 18395"
1718,Flatscreen TV,Electronics,1.0,300.0,2025-02-13 02:16:19,"07644 Browning Keys Suite 906, Laurenburgh, IA 61650"
1719,Bose Headphones,Electronics,3.0,99.99,2025-03-14 08:35:10,"5207 Cheryl Parkways, Shannonburgh, AZ 52599"
1720,T-Shirt,Clothing,3.0,19.99,2025-03-20 04:36:18,"1652 Angela Street, North Daniel, WV 36247"
1721,T-Shirt,Clothing,,19.99,2025-01-27 06:44:31,"Unit 7975 Box 7174, DPO AE 37108"
1722,T-Shirt,Clothing,5.0,19.99,2025-02-05 17:18:16,"27070 Morris Tunnel, West Jessica, AZ 16047"
1723,Blender,Home Appliances,1.0,39.99,2025-02-05 19:40:31,"3999 Lara Field, Laurenland, NH 90040"
1724,Blender,Home Appliances,,39.99,2025-03-12 09:59:09,"2640 Shannon Courts, Thomasview, MA 83323"
1725,T-Shirt,Clothing,3.0,19.99,2025-02-23 12:38:08,"415 Allen Fields Suite 151, Weberborough, ME 37590"
1726,T-Shirt,Clothing,3.0,19.99,2025-03-25 18:59:49,"05598 Abbott Wall Suite 355, New Ryanview, NM 99201"
1727,ThinkPad Laptop,Electronics,5.0,999.99,2025-03-12 20:09:03,"13367 Carter Stream, New Kyleberg, AK 45406"
1728,Bose Headphones,Electronics,4.0,99.99,2025-03-31 16:33:38,"41754 Kevin Shores Apt. 372, Ramirezshire, OR 93490"
1729,Blender,Home Appliances,3.0,39.99,2025-04-09 15:00:56,"6891 Morgan Viaduct Suite 581, Henryfurt, AR 84377"
1730,USB-C Charging Cable,Electronics,5.0,11.95,2025-01-30 09:29:11,"630 Price Ridges Apt. 584, Haleton, FL 44344"
1731,T-Shirt,Clothing,4.0,19.99,2025-02-27 14:05:45,"9253 Webb Walk, Dillonburgh, NE 38714"
1732,AAA Batteries (4-pack),Electronics,,5.49,2025-03-17 08:47:48,"572 Shannon Crossroad Apt. 794, Michellehaven, FL 87393"
1733,Bose Headphones,Electronics,1.0,99.99,2025-02-05 23:59:33,"112 Rivera Circles Apt. 032, New Jessebury, NH 58031"
1734,Bose Headphones,Electronics,,99.99,2025-04-07 09:32:37,"78476 Paula Parkways Suite 524, West Brian, LA 85197"
1735,ThinkPad Laptop,Electronics,5.0,999.99,2025-04-09 23:53:22,"251 Garcia Loaf, Ashleyview, AZ 86936"
1736,Wool Socks,Clothing,5.0,7.99,2025-01-24 04:27:35,"847 Hannah Bridge, Wilcoxstad, WA 23046"
1737,Coffee Maker,Home Appliances,,89.99,2025-01-24 15:51:46,"097 Cunningham Park Suite 887, Jenniferchester, ME 24787"
1738,Flatscreen TV,Electronics,5.0,300.0,2025-03-24 02:46:19,"Unit 9835 Box 5343, DPO AE 85177"
1739,Google Home Mini,Electronics,4.0,49.99,2025-03-02 16:51:55,"3761 Ruiz Viaduct, Taylorfurt, FL 33692"
1740,ThinkPad Laptop,Electronics,,999.99,2025-01-25 19:22:00,"5196 Fernandez Camp, Miguelhaven, ND 42759"
1741,Wool Socks,Clothing,4.0,7.99,2025-03-30 12:45:12,"2104 Bryant Streets Apt. 448, Piercehaven, TX 89597"
1742,T-Shirt,Clothing,1.0,19.99,2025-03-24 05:43:31,"37382 Kristin Vista Apt. 517, Nelsonport, CO 94984"
1743,Bose Headphones,Electronics,3.0,99.99,2025-04-17 07:20:42,"01634 Campbell Rapids, South Garyland, MO 16669"
1744,Google Home Mini,Electronics,2.0,49.99,2025-02-08 09:33:38,"8689 Cindy Plains Suite 640, Bishopmouth, VA 15924"
1745,AAA Batteries (4-pack),Electronics,2.0,5.49,2025-02-08 04:52:28,"4250 Kimberly Crossing Suite 934, Sarahstad, CT 81738"
1746,USB-C Charging Cable,Electronics,4.0,11.95,2025-02-06 08:04:22,"02753 Scott Prairie, North Bradleybury, KY 23906"
1747,Coffee Maker,Home Appliances,1.0,89.99,2025-03-20 14:10:24,"6950 Parker Pine Suite 101, Richardsonstad, AR 84135"
1748,Blender,Home Appliances,4.0,39.99,2025-03-05 18:03:10,"PSC 8720, Box 7507, APO AA 69980"
1749,Blender,Home Appliances,1.0,39.99,2025-04-13 18:54:35,"62501 Morgan Wall Suite 106, Baileystad, RI 05292"
1750,Wool Socks,Clothing,4.0,7.99,2025-03-09 09:38:56,"5949 Hull Meadow, Smithmouth, DE 45115"
1751,ThinkPad Laptop,Electronics,,999.99,2025-01-22 14:17:37,"24944 Jonathan Coves, East Laura, NV 39451"
1752,USB-C Charging Cable,Electronics,2.0,11.95,2025-03-05 06:36:36,"108 Williams Street Apt. 472, North Brett, GA 19004"
1753,Flatscreen TV,Electronics,3.0,300.0,2025-01-27 18:50:47,"5557 Juarez Mountains, East Robert, ME 93352"
1754,Bose Headphones,Electronics,1.0,99.99,2025-03-09 01:32:26,"PSC 0466, Box 3470, APO AA 18151"
1755,USB-C Charging Cable,Electronics,,11.95,2025-01-21 06:21:54,"228 Leslie Meadow Suite 535, South Gabrielle, UT 04624"
1756,Flatscreen TV,Electronics,4.0,300.0,2025-04-08 00:34:04,"5223 Taylor Manors, West Steven, ND 74308"
1757,Google Home Mini,Electronics,3.0,49.99,2025-03-21 00:04:21,"83527 Olsen Ports Suite 599, East Jeffery, LA 10537"
1758,ThinkPad Laptop,Electronics,1.0,999.99,2025-04-14 10:37:31,"32658 Katherine Cove, Lake Matthewview, WI 37546"
1759,AAA Batteries (4-pack),Electronics,4.0,5.49,2025-03-14 23:48:51,"1178 Kimberly Lodge, Port Kimberly, ID 80547"
1760,ThinkPad Laptop,Electronics,3.0,999.99,2025-03-07 15:45:46,"33632 Gregory Vista Apt. 133, Port Nancyport, NH 01804"
1761,Google Home Mini,Electronics,,49.99,2025-02-06 17:07:49,
1762,Bose Headphones,Electronics,1.0,99.99,2025-04-17 06:34:20,"1837 Reynolds Center Suite 153, Terryberg, AR 78859"
1763,Google Home Mini,Electronics,,49.99,2025-02-01 21:38:11,"376 Kayla Underpass, Yodertown, VA 07608"
1764,Flatscreen TV,Electronics,3.0,300.0,2025-03-12 07:46:18,"353 Dawn Locks Apt. 609, Murphymouth, DE 70867"
1765,Bose Headphones,Electronics,4.0,99.99,2025-03-07 14:01:07,"75733 Jasmine Junctions, New Matthew, NY 14404"
1766,Coffee Maker,Home Appliances,3.0,89.99,2025-02-20 16:58:26,"900 Rios Oval, Jasmineport, ND 98991"
1767,ThinkPad Laptop,Electronics,,999.99,2025-02-11 23:54:25,"03953 Wood Gardens Suite 091, Lake Susan, HI 51154"
1768,Blender,Home Appliances,5.0,39.99,2025-02-28 06:05:47,"4342 Nicole Valley Apt. 142, New Jerry, FL 30630"
1769,Flatscreen TV,Electronics,5.0,300.0,2025-03-13 21:25:52,"632 Donald Isle Suite 742, New Margaret, NV 71639"
1770,USB-C Charging Cable,Electronics,4.0,11.95,2025-02-20 06:02:07,"USS Gardner, FPO AE 76625"
1771,Wool Socks,Clothing,1.0,7.99,2025-04-04 03:21:46,"427 Perez Junctions, Alyssaton, TX 32697"
1772,Blender,Home Appliances,5.0,39.99,2025-02-05 16:07:12,"9931 Wood Bridge, Suzannechester, MS 89300"
1773,USB-C Charging Cable,Electronics,,11.95,2025-02-13 04:49:11,"99302 Fox Cliffs, Jameston, VA 29906"
1774,Wool Socks,Clothing,2.0,7.99,2025-02-10 11:01:16,"72930 Jeffrey Station Suite 472, Gregoryton, OR 98275"
1775,T-Shirt,Clothing,3.0,19.99,2025-02-10 22:16:47,"03383 Stephanie Street, Baldwinshire, WI 43655"
1776,Bose Headphones,Electronics,,99.99,2025-03-03 23:29:28,"96385 Blake Curve, West Matthew, ND 19815"
1777,Flatscreen TV,Electronics,5.0,300.0,2025-02-05 21:55:58,"313 Deborah Plains Apt. 313, Lambertton, IA 20941"
1778,T-Shirt,Clothing,5.0,19.99,2025-03-06 11:21:45,"PSC 3408, Box 0077, APO AE 65038"
1779,USB-C Charging Cable,Electronics,5.0,11.95,2025-03-09 12:56:10,"3236 Krystal Falls, Port Justintown, NE 40469"
1780,T-Shirt,Clothing,4.0,19.99,2025-02-17 09:55:27,"USCGC Robinson, FPO AP 00741"
1781,Wool Socks,Clothing,3.0,7.99,2025-01-18 03:23:16,"0929 Rachel Throughway Suite 017, Christophertown, IN 53735"
1782,AAA Batteries (4-pack),Electronics,2.0,5.49,2025-02-13 16:17:57,"003 Lang Coves, New Michelle, FL 55222"
1783,AAA Batteries (4-pack),Electronics,1.0,5.49,2025-04-02 11:00:30,"6137 Brandon Meadows Apt. 047, Robinsonville, DC 95421"
1784,Google Home Mini,Electronics,2.0,49.99,2025-02-09 02:19:10,"Unit 8458 Box 1490, DPO AE 14195"
1785,Wool Socks,Clothing,5.0,7.99,2025-04-08 08:05:28,"182 Rachel Oval Suite 816, Robinchester, IN 12044"
1786,Wool Socks,Clothing,,7.99,2025-03-02 23:48:25,"574 Lynn Cliff Suite 799, Amyfurt, OH 65624"
1787,ThinkPad Laptop,Electronics,2.0,999.99,2025-04-13 11:18:54,"PSC 7343, Box 0056, APO AE 93122"
1788,Blender,Home Appliances,,39.99,2025-03-04 06:28:08,"USNS Taylor, FPO AE 36892"
1789,Coffee Maker,Home Appliances,4.0,89.99,2025-02-26 11:43:09,"2762 Marsh Dale, North Courtney, AK 27654"
1790,Bose Headphones,Electronics,1.0,99.99,2025-03-19 12:22:51,"15280 Webb Lake Suite 749, South Jesse, OR 43545"
1791,Wool Socks,Clothing,4.0,7.99,2025-03-30 23:19:07,"Unit 9208 Box 8152, DPO AA 03880"
1792,USB-C Charging Cable,Electronics,2.0,11.95,2025-04-02 15:26:05,
1793,AAA Batteries (4-pack),Electronics,,5.49,2025-01-29 23:40:08,"4458 Stewart Glens, Port Kristie, IA 21501"
1794,,Electronics,4.0,300.0,2025-02-07 03:49:53,"PSC 9366, Box 9397, APO AP 86016"
1795,Bose Headphones,Electronics,4.0,99.99,2025-01-29 18:36:08,"Unit 9171 Box 7772, DPO AE 32861"
1796,Flatscreen TV,Electronics,5.0,300.0,2025-03-13 06:43:14,"66462 Spencer Tunnel, New Joshuaview, KY 61768"
1797,ThinkPad Laptop,Electronics,4.0,999.99,2025-02-05 22:01:26,"545 Martin Springs Suite 574, Lake Mary, ND 69728"
1798,Flatscreen TV,Electronics,5.0,300.0,2025-03-16 16:06:46,"59717 Michael Parkway, West Brian, VT 10114"
1799,Coffee Maker,Home Appliances,4.0,89.99,2025-01-29 22:34:44,"USNS Francis, FPO AA 07015"
1800,Coffee Maker,Home Appliances,1.0,89.99,2025-03-11 09:31:16,"Unit 8319 Box 5977, DPO AP 72846"
1801,,Electronics,2.0,300.0,2025-03-17 03:39:23,"9755 Jessica Hill Apt. 700, Brianview, PA 04396"
1802,AAA Batteries (4-pack),Electronics,4.0,5.49,2025-02-13 01:01:58,"01145 Susan Club Apt. 647, North Briannabury, SD 39713"
1803,ThinkPad Laptop,Electronics,2.0,999.99,2025-02-23 08:33:03,"88057 Christopher Mill Suite 145, Port Jakemouth, GA 29558"
1804,Blender,Home Appliances,4.0,39.99,2025-04-04 23:05:21,"349 Clark Lodge Suite 669, North Jennifer, MS 61906"
1805,Flatscreen TV,Electronics,5.0,300.0,2025-04-08 09:24:01,"378 Tina Locks, West Audreyberg, OR 36664"
1806,Coffee Maker,Home Appliances,,89.99,2025-02-05 16:10:41,"4851 Barnes Inlet Suite 914, Brownmouth, OH 06503"
1807,AAA Batteries (4-pack),Electronics,3.0,5.49,2025-03-09 19:01:28,"33360 Tammy Overpass Suite 151, Lake Laurie, IA 41816"
1808,AAA Batteries (4-pack),Electronics,,5.49,2025-01-20 07:34:55,"Unit 1881 Box 8537, DPO AP 22801"
1809,Google Home Mini,Electronics,4.0,49.99,2025-03-02 16:16:11,"28464 Wilson Spur Suite 480, Ericton, ME 90466"
1810,USB-C Charging Cable,Electronics,5.0,11.95,2025-03-30 15:59:38,"391 Susan Ville Apt. 317, Elliston, WI 60476"
1811,Blender,Home Appliances,1.0,39.99,2025-04-06 20:12:02,"6983 Poole Circles Apt. 690, Port Phillipshire, ND 19532"
1812,Wool Socks,Clothing,3.0,7.99,2025-02-11 12:51:33,"1658 Cherry Cliffs, North Mario, WV 18832"
1813,Coffee Maker,Home Appliances,3.0,89.99,2025-04-14 11:40:26,"945 Karen Expressway, Lake Jeff, VT 05281"
1814,Blender,Home Appliances,2.0,39.99,2025-02-01 22:15:50,"34770 Michael Springs Suite 534, Lake Susanfort, NC 16963"
1815,Flatscreen TV,Electronics,1.0,300.0,2025-03-22 03:18:22,"045 Collins Stream Apt. 139, Douglasmouth, OK 37360"
1816,USB-C Charging Cable,Electronics,,11.95,2025-03-22 10:55:01,"93164 Jesse Junctions Apt. 717, Vincentchester, IA 02556"
1817,Wool Socks,Clothing,,7.99,2025-02-16 20:57:10,"34268 Mark Haven, West Wayneborough, IN 04193"
1818,ThinkPad Laptop,Electronics,5.0,999.99,2025-02-12 06:38:43,"641 Barbara Shoal Suite 610, Michaelstad, TX 91100"
1819,Coffee Maker,Home Appliances,,89.99,2025-02-20 03:55:59,"6077 Nancy Locks, Port Alexandrastad, CA 28226"
1820,USB-C Charging Cable,Electronics,2.0,11.95,2025-01-28 10:00:56,"12792 Kimberly Fork Suite 016, New Anthonyview, MD 44721"
1821,Google Home Mini,Electronics,1.0,49.99,2025-03-08 23:31:56,"66646 Michael Land Apt. 202, Josephchester, IN 70825"
1822,T-Shirt,Clothing,3.0,19.99,2025-01-22 18:36:21,"938 Scott Coves, Lawrencestad, MT 11035"
1823,Bose Headphones,Electronics,4.0,99.99,2025-03-19 09:01:47,"692 Cohen Run, New Linda, MT 26159"
1824,AAA Batteries (4-pack),Electronics,1.0,5.49,2025-02-27 11:35:41,"98754 Eric Spurs Suite 232, West Johnview, OH 62317"
1825,Coffee Maker,Home Appliances,1.0,89.99,2025-03-05 09:32:24,"52297 Jones Curve Apt. 566, Port Michael, MI 99498"
1826,T-Shirt,Clothing,,19.99,2025-01-17 22:26:57,"016 Fuller Pine, Lake Cynthiaport, OR 59134"
1827,Wool Socks,Clothing,4.0,7.99,2025-03-07 03:45:49,"55534 Jennifer Road, Tammyville, UT 19431"
1828,AAA Batteries (4-pack),Electronics,3.0,5.49,2025-02-20 08:49:09,"39373 Taylor Junction Suite 140, Collierfort, IL 24928"
1829,Google Home Mini,Electronics,5.0,49.99,2025-02-19 12:18:45,"078 Thompson View Apt. 809, Kentville, ID 05545"
1830,Coffee Maker,Home Appliances,4.0,89.99,2025-02-11 08:21:52,
1831,Flatscreen TV,Electronics,3.0,300.0,2025-02-20 10:43:13,"964 Carter View, Jacobmouth, NH 47441"
1832,Flatscreen TV,Electronics,5.0,300.0,2025-02-22 06:28:44,"465 Lindsay Freeway Suite 580, South Michelleport, TX 87376"
1833,Coffee Maker,Home Appliances,3.0,89.99,2025-01-19 07:37:06,"540 Baker Keys Apt. 976, Scottview, WY 79041"
1834,Wool Socks,Clothing,1.0,7.99,2025-01-21 15:31:02,"8811 Sean Neck, Tarafort, MD 78518"
1835,Blender,Home Appliances,4.0,39.99,2025-03-23 21:55:12,"Unit 3794 Box 7413, DPO AA 50215"
1836,USB-C Charging Cable,Electronics,2.0,11.95,2025-02-20 02:25:07,"96214 Williams Hill Suite 050, Cynthiamouth, DE 35431"
1837,Wool Socks,Clothing,2.0,7.99,2025-01-27 08:39:58,
1838,Bose Headphones,Electronics,1.0,99.99,2025-01-19 12:13:15,"61769 Richardson Drives, Cookeview, WV 07312"
1839,ThinkPad Laptop,Electronics,2.0,999.99,2025-03-28 19:30:28,"353 Theodore Court, East Dylanchester, DC 60309"
1840,T-Shirt,Clothing,5.0,19.99,2025-01-29 16:44:28,"84214 Morris Island, Stephanieshire, VT 92724"
1841,T-Shirt,Clothing,2.0,19.99,2025-04-12 08:12:38,"41050 Scott Cape Apt. 563, Baileyview, MO 64027"
1842,Wool Socks,Clothing,5.0,7.99,2025-03-27 09:46:41,"PSC 5963, Box 5746, APO AA 56243"
1843,ThinkPad Laptop,Electronics,4.0,999.99,2025-03-06 06:33:13,"9064 Joseph Extension Suite 254, West Lisabury, FL 11475"
1844,T-Shirt,Clothing,5.0,19.99,2025-02-19 14:28:32,"2656 Nicholas Overpass Apt. 716, Leeville, AR 03273"
1845,Flatscreen TV,Electronics,,300.0,2025-02-24 05:19:51,"52903 Henry Ranch Suite 248, New Johnland, ID 99176"
1846,Bose Headphones,Electronics,5.0,99.99,2025-04-18 18:09:23,"844 Tanner Springs Apt. 018, Port Toniberg, MO 38810"
1847,Wool Socks,Clothing,2.0,7.99,2025-04-17 22:05:15,"87375 Terry Walk, East Sandra, WY 20648"
1848,Flatscreen TV,Electronics,2.0,300.0,2025-01-17 21:13:46,"456 Tamara Locks Apt. 401, Lauramouth, HI 79809"
1849,AAA Batteries (4-pack),Electronics,4.0,5.49,2025-03-21 04:03:52,"21231 White Ridge Suite 813, Henryfurt, IN 88801"
1850,USB-C Charging Cable,Electronics,4.0,11.95,2025-03-31 03:30:32,"9842 Perry Light, Port Mary, DE 18230"
1851,Blender,Home Appliances,1.0,39.99,2025-04-15 17:58:58,"5233 Emily Ridge Suite 530, New Brucemouth, SD 80630"
1852,AAA Batteries (4-pack),Electronics,4.0,5.49,2025-04-14 23:27:07,"8887 Michael Oval, Johnsonfort, WY 40419"
1853,AAA Batteries (4-pack),Electronics,,5.49,2025-04-16 02:49:43,"USS Pitts, FPO AP 34548"
1854,Blender,Home Appliances,5.0,39.99,2025-04-01 05:33:46,"09950 Brittany Meadow Apt. 665, Sarahtown, NV 11705"
1855,Google Home Mini,Electronics,3.0,49.99,2025-03-16 20:44:50,"5333 Paula River, West Rebeccaland, OK 30723"
1856,ThinkPad Laptop,Electronics,,999.99,2025-01-18 08:36:22,"USS Vazquez, FPO AE 59746"
1857,ThinkPad Laptop,Electronics,2.0,999.99,2025-02-21 05:34:07,"87969 David Plains Suite 744, North Joseph, VA 03022"
1858,ThinkPad Laptop,Electronics,3.0,999.99,2025-03-20 09:35:11,"8397 Daisy Summit Suite 295, North Paulchester, WI 50205"
1859,Wool Socks,Clothing,4.0,7.99,2025-03-18 06:30:56,"141 Cole Centers, Vazquezville, MO 99270"
1860,Bose Headphones,Electronics,5.0,99.99,2025-03-22 14:08:35,"39108 Pena Neck, Lake Ashlee, DC 24970"
1861,Coffee Maker,Home Appliances,3.0,89.99,2025-01-24 01:02:56,"Unit 0302 Box 4763, DPO AE 15962"
1862,Coffee Maker,Home Appliances,3.0,89.99,2025-04-17 07:23:58,"4746 Kelli Via, Port Andreaview, TX 69752"
1863,Wool Socks,Clothing,3.0,7.99,2025-01-26 07:43:17,"42144 Alvarez Crest, Guerrachester, KS 93067"
